city,state,latitude,longitude
HUGULEY,AL,32.843062,-85.239635
HUNTSVILLE,AL,34.69772,-86.67667
HURTSBORO,AL,32.24009,-85.41467
HYTOP,AL,34.896635,-86.089176
IDER,AL,34.702599,-85.668958
INDIAN SPRINGS VILLAGE,AL,33.361209,-86.746856
IRONDALE,AL,33.539914,-86.659082
IVALEE,AL,34.037204,-86.147182
JACKSON,AL,31.532321,-87.891183
JACKSONS' GAP,AL,32.880932,-85.818278
JACKSONVILLE,AL,33.810066,-85.755217
JASPER,AL,33.85111,-87.268348
JEMISON,AL,32.970705,-86.73307
JOPPA,AL,34.29955,-86.549946
KANSAS,AL,33.902808,-87.556598
KELLYTON,AL,32.979188,-86.034608
KENNEDY,AL,33.580722,-87.9855
KILLEN,AL,34.860954,-87.529346
KIMBERLY,AL,33.776982,-86.800198
KINSEY,AL,31.296269,-85.334994
KINSTON,AL,31.219604,-86.170075
LA FAYETTE,AL,32.899427,-85.400795
LADONIA,AL,32.459709,-85.090423
LAKE VIEW,AL,33.281696,-87.1413
LAKEVIEW,AL,34.391675,-85.975573
LANETT,AL,32.858649,-85.207788
LANGSTON,AL,34.545063,-86.09335
LEEDS,AL,33.546847,-86.571448
LEESBURG,AL,34.178627,-85.777897
LEIGHTON,AL,34.69368,-87.524282
LEROY,AL,31.494971,-87.972773
LESTER,AL,34.982751,-87.155536
LEVEL PLAINS,AL,31.307125,-85.768722
LEXINGTON,AL,34.959351,-87.37283
LIBERTYVILLE,AL,31.24005,-86.456955
LILLIAN,AL,30.418904,-87.420751
LINCOLN,AL,33.580169,-86.127876
LINDEN,AL,32.30136,-87.792583
LINEVILLE,AL,33.312832,-85.752278
LIPSCOMB,AL,33.426005,-86.926103
LISMAN,AL,32.171729,-88.284092
LITTLEVILLE,AL,34.595121,-87.670729
LIVINGSTON,AL,32.595549,-88.186929
LOACHAPOKA,AL,32.607946,-85.598479
LOCKHART,AL,31.013011,-86.350273
LOCUST FORK,AL,33.876794,-86.647093
LOOKOUT MOUNTAIN,AL,34.115916,-85.965464
LOUISVILLE,AL,31.781047,-85.558336
LOWNDESBORO,AL,32.276422,-86.610848
LOXLEY,AL,30.684588,-87.739213
LUVERNE,AL,31.718941,-86.269082
LYNN,AL,34.057591,-87.548643
MACEDONIA,AL,33.403139,-88.239221
MADISON,AL,34.710533,-86.76228
MADRID,AL,31.035635,-85.399205
MAGNOLIA SPRINGS,AL,30.40341,-87.775895
MALCOLM,AL,31.198806,-88.000624
MALVERN,AL,31.143698,-85.522973
MAPLESVILLE,AL,32.784391,-86.879694
MARBURY,AL,32.672984,-86.463728
MARGARET,AL,33.672861,-86.463942
MARION,AL,32.631968,-87.317333
MAYTOWN,AL,33.549954,-87.000043
MCCALLA,AL,33.303112,-87.02666
MCDONALD CHAPEL,AL,33.518576,-86.938462
MCINTOSH,AL,31.264957,-88.028369
MCKENZIE,AL,31.54647,-86.725954
MCMULLEN,AL,33.1481,-88.175749
MEADOWBROOK,AL,33.395235,-86.704373
MEGARGEL,AL,31.378141,-87.430649
MEMPHIS,AL,33.137044,-88.305942
MENTONE,AL,34.563209,-85.589704
MERIDIANVILLE,AL,34.874913,-86.580559
MIDFIELD,AL,33.455272,-86.922414
MIDLAND CITY,AL,31.315675,-85.493674
MIDWAY,AL,32.076373,-85.524417
MIGNON,AL,33.18658,-86.256886
MILLBROOK,AL,32.501474,-86.373914
MILLERVILLE,AL,33.191458,-85.929828
MILLPORT,AL,33.555935,-88.082382
MILLRY,AL,31.621199,-88.327956
MINOR,AL,33.539011,-86.940073
MOBILE,AL,30.668246,-88.107853
MONROEVILLE,AL,31.516223,-87.327714
MONTEVALLO,AL,33.126053,-86.847702
MONTGOMERY,AL,32.348503,-86.267307
MOODY,AL,33.603429,-86.493786
MOORES MILL,AL,34.852143,-86.52038
MOORESVILLE,AL,34.625883,-86.880025
MORRIS,AL,33.746223,-86.800755
MORRISON CROSSROADS,AL,33.417996,-85.488284
MOSSES,AL,32.188758,-86.679435
MOULTON,AL,34.488301,-87.282707
MOUNDVILLE,AL,32.996542,-87.627545
MOUNT OLIVE,AL,33.078454,-86.13304
MOUNT VERNON,AL,31.087727,-88.013166
MOUNTAIN BROOK,AL,33.491488,-86.73447
MOVICO,AL,31.062763,-88.026619
MULGA,AL,33.556313,-86.972304
MUNFORD,AL,33.527644,-85.953809
MUSCLE SHOALS,AL,34.742657,-87.633767
MYRTLEWOOD,AL,32.252088,-87.949261
NANAFALIA,AL,32.111393,-87.995757
NANCES CREEK,AL,33.855501,-85.669104
NAPIER FIELD,AL,31.314925,-85.454929
NATURAL BRIDGE,AL,34.092195,-87.601
NAUVOO,AL,33.984386,-87.48544
NECTAR,AL,33.979779,-86.620614
NEEDHAM,AL,31.987,-88.336563
NEW BROCKTON,AL,31.37671,-85.919028
NEW HOPE,AL,34.537972,-86.41237
NEW MARKET,AL,34.892335,-86.425818
NEW SITE,AL,33.026041,-85.784536
NEW UNION,AL,34.133682,-86.228002
NEWBERN,AL,32.591672,-87.535614
NEWTON,AL,31.341229,-85.588307
NEWVILLE,AL,31.420604,-85.33669
NIXBURG,AL,32.855488,-86.100838
NORTH COURTLAND,AL,34.680023,-87.305717
NORTH JOHNS,AL,33.367769,-87.100725
NORTHPORT,AL,33.257565,-87.596396
NOTASULGA,AL,32.555409,-85.668577
OAK GROVE,AL,33.190359,-86.303727
OAK HILL,AL,31.92162,-87.085234
OAKMAN,AL,33.714322,-87.388699
ODENVILLE,AL,33.700875,-86.423371
OHATCHEE,AL,33.789759,-86.029062
ONEONTA,AL,33.947038,-86.489793
ONYCHA,AL,31.225693,-86.276024
OPELIKA,AL,32.660739,-85.37889
OPP,AL,31.284375,-86.257442
ORANGE BEACH,AL,30.293987,-87.595371
ORRVILLE,AL,32.306769,-87.245447
OUR TOWN,AL,32.842211,-85.967035
OWENS CROSS ROADS,AL,34.585458,-86.455027
OXFORD,AL,33.59641,-85.868219
OZARK,AL,31.451615,-85.645035
PAINT ROCK,AL,34.660934,-86.333952
PANOLA,AL,32.946819,-88.262266
PARRISH,AL,33.732321,-87.280127
PEA RIDGE,AL,33.133805,-86.937949
PELHAM,AL,33.32183,-86.742197
PELL CITY,AL,33.560312,-86.263634
PENNINGTON,AL,32.200612,-88.037572
PENTON,AL,33.009832,-85.474824
PERDIDO,AL,31.005634,-87.630272
PERDIDO BEACH,AL,30.353879,-87.5048
PETERMAN,AL,31.583669,-87.263042
PETREY,AL,31.85216,-86.204007
PHENIX CITY,AL,32.453709,-85.031019
PHIL CAMPBELL,AL,34.351547,-87.707359
PICKENSVILLE,AL,33.235782,-88.289443
PIEDMONT,AL,33.927557,-85.615267
PIKE ROAD,AL,32.273609,-86.118927
PINCKARD,AL,31.318989,-85.537836
PINE APPLE,AL,31.872155,-86.989059
PINE HILL,AL,31.985884,-87.587516
PINE LEVEL,AL,32.579539,-86.454318
PINE RIDGE,AL,34.447915,-85.783831
PINSON,AL,33.709262,-86.663613
PISGAH,AL,34.684366,-85.84601
PLEASANT GROVE,AL,33.493967,-86.97815
PLEASANT GROVES,AL,34.737619,-86.197637
POINT CLEAR,AL,30.486112,-87.911132
POLLARD,AL,31.023877,-87.172978
POWELL,AL,34.532588,-85.897553
PRATTVILLE,AL,32.449041,-86.449401
PRICEVILLE,AL,34.529583,-86.882177
PRICHARD,AL,30.773337,-88.131416
PROVIDENCE,AL,32.342386,-87.776115
PUTNAM,AL,32.018084,-88.033057
RAGLAND,AL,33.748325,-86.135927
RAINBOW CITY,AL,33.928777,-86.084228
RAINSVILLE,AL,34.494364,-85.836505
RANBURNE,AL,33.525853,-85.339013
RAY,AL,32.868141,-86.045252
RED BAY,AL,34.436097,-88.136515
RED LEVEL,AL,31.406711,-86.606217
REDLAND,AL,32.481426,-86.143759
REDSTONE ARSENAL,AL,34.677035,-86.650344
REECE CITY,AL,34.077241,-86.034498
REELTOWN,AL,32.574211,-85.819562
REFORM,AL,33.37826,-88.017273
REHOBETH,AL,31.122548,-85.439648
REMLAP,AL,33.806972,-86.593941
REPTON,AL,31.409716,-87.238931
RIDGEVILLE,AL,34.056929,-86.102874
RIVER FALLS,AL,31.352397,-86.544609
RIVERSIDE,AL,33.616394,-86.204357
RIVERVIEW,AL,31.06126,-87.077531
ROANOKE,AL,33.145305,-85.369526
ROBERTSDALE,AL,30.557139,-87.704723
ROCK CREEK,AL,33.477227,-87.081249
ROCK MILLS,AL,33.15994,-85.28107
ROCKFORD,AL,32.896866,-86.208346
ROCKVILLE,AL,31.405776,-87.844212
ROGERSVILLE,AL,34.827714,-87.284092
ROSA,AL,33.992756,-86.500325
RUSSELLVILLE,AL,34.505719,-87.728123
RUTLEDGE,AL,31.724072,-86.302008
SAKS,AL,33.711401,-85.853698
SAMSON,AL,31.112417,-86.046735
SAND ROCK,AL,34.231228,-85.770416
SANFORD,AL,31.298819,-86.398848
SARALAND,AL,30.854509,-88.109809
SARDIS CITY,AL,34.172413,-86.119104
SATSUMA,AL,30.857874,-88.063383
SCOTTSBORO,AL,34.64462,-86.048155
SECTION,AL,34.581644,-85.984942
SELMA,AL,32.416983,-87.035702
SELMONT-WEST SELMONT,AL,32.378253,-87.006888
SEMMES,AL,30.796223,-88.24759
SHEFFIELD,AL,34.757019,-87.697085
SHELBY,AL,33.106882,-86.585403
SHILOH,AL,34.462666,-85.877617
SHOAL CREEK,AL,33.430763,-86.610925
SHORTER,AL,32.411501,-85.972808
SILAS,AL,31.767802,-88.325923
SILVERHILL,AL,30.545359,-87.750557
SIMS CHAPEL,AL,31.249255,-88.142971
SIPSEY,AL,33.822119,-87.082918
SKYLINE,AL,34.798524,-86.12243
SLOCOMB,AL,31.112126,-85.59866
SMITHS STATION,AL,32.522852,-85.099425
SMOKE RISE,AL,33.879942,-86.824683
SNEAD,AL,34.116228,-86.390916
SOMERVILLE,AL,34.467053,-86.791203
SOUTH VINEMONT,AL,34.235567,-86.863965
SOUTHSIDE,AL,33.890841,-86.01802
SPANISH FORT,AL,30.722968,-87.865917
SPRING GARDEN,AL,33.972965,-85.555756
SPRINGVILLE,AL,33.74052,-86.484086
SPRUCE PINE,AL,34.39287,-87.729597
ST. FLORIAN,AL,34.874098,-87.623736
ST. STEPHENS,AL,31.571111,-88.052834
STANDING ROCK,AL,33.08569,-85.239849
STAPLETON,AL,30.735558,-87.797727
STEELE,AL,33.941378,-86.192107
STERRETT,AL,33.442198,-86.461045
STEVENSON,AL,34.876797,-85.81435
STEWARTVILLE,AL,33.075532,-86.260693
STOCKTON,AL,31.001245,-87.873929
SULLIGENT,AL,33.891189,-88.126633
SUMITON,AL,33.749269,-87.046903
SUMMERDALE,AL,30.476741,-87.687561
SUSAN MOORE,AL,34.072993,-86.414156
SWEET WATER,AL,32.104614,-87.861889
SYLACAUGA,AL,33.18867,-86.274799
SYLVAN SPRINGS,AL,33.530194,-87.031158
SYLVANIA,AL,34.562039,-85.804722
TALLADEGA,AL,33.431757,-86.099454
TALLADEGA SPRINGS,AL,33.120452,-86.437761
TALLASSEE,AL,32.532665,-85.891993
TARRANT,AL,33.592897,-86.766253
TAYLOR,AL,31.168811,-85.47579
THEODORE,AL,30.538686,-88.187573
THOMASTON,AL,32.268277,-87.623706
THOMASVILLE,AL,31.915011,-87.737204
THORSBY,AL,32.916909,-86.720335
TIBBIE,AL,31.37049,-88.243862
TIDMORE BEND,AL,34.033184,-85.926387
TILLMANS CORNER,AL,30.581533,-88.21278
TOWN CREEK,AL,34.671301,-87.407763
TOXEY,AL,31.910712,-88.309146
TRAFFORD,AL,33.818713,-86.746502
TRIANA,AL,34.587779,-86.748488
TRINITY,AL,34.597445,-87.081354
TROY,AL,31.80196,-85.96713
TRUSSVILLE,AL,33.655233,-86.563239
TUSCALOOSA,AL,33.234404,-87.5283
TUSCUMBIA,AL,34.718502,-87.702586
TUSKEGEE,AL,32.418723,-85.682509
TWIN,AL,33.992314,-87.852295
UNDERWOOD-PETERSVILLE,AL,34.876112,-87.698157
UNION,AL,32.99381,-87.907179
UNION GROVE,AL,34.406172,-86.451667
UNION SPRINGS,AL,32.139506,-85.714623
UNIONTOWN,AL,32.44662,-87.487271
URIAH,AL,31.307365,-87.499213
VALLEY,AL,32.808736,-85.18108
VALLEY GRANDE,AL,32.486872,-87.032773
VALLEY HEAD,AL,34.556234,-85.623008
VANCE,AL,33.173992,-87.226627
VANDIVER,AL,33.458856,-86.529222
VERNON,AL,33.758816,-88.114291
VESTAVIA HILLS,AL,33.462496,-86.739508
VINA,AL,34.376175,-88.060572
VINCENT,AL,33.383145,-86.402544
VINEGAR BEND,AL,31.259093,-88.367264
VREDENBURGH,AL,31.823234,-87.318077
WADLEY,AL,33.1234,-85.568592
WALDO,AL,33.387083,-86.041075
WALNUT GROVE,AL,34.064595,-86.28717
WARRIOR,AL,33.814858,-86.81565
WATERLOO,AL,34.917199,-88.064373
WAVERLY,AL,32.730078,-85.570999
WEAVER,AL,33.75907,-85.809363
WEBB,AL,31.257237,-85.289622
WEDOWEE,AL,33.308004,-85.4865
WEOGUFKA,AL,33.021724,-86.309146
WEST BLOCTON,AL,33.118176,-87.125225
WEST END-COBB TOWN,AL,33.651481,-85.876553
WEST JEFFERSON,AL,33.673375,-87.040582
WEST POINT,AL,34.238735,-86.964017
WESTOVER,AL,33.36734,-86.533986
WETUMPKA,AL,32.542018,-86.205307
WHATLEY,AL,31.646343,-87.710836
WHITE HALL,AL,32.297411,-86.715776
WHITE PLAINS,AL,33.759312,-85.68847
WHITESBORO,AL,34.169004,-86.058499
WILSONVILLE,AL,33.240752,-86.491105
WILTON,AL,33.081565,-86.879655
WINFIELD,AL,33.934717,-87.79131
WOODLAND,AL,33.374432,-85.39753
WOODSTOCK,AL,33.217498,-87.148433
WOODVILLE,AL,34.629535,-86.283558
YELLOW BLUFF,AL,31.962341,-87.477359
YORK,AL,32.500586,-88.291394
ACORN,AR,34.638786,-94.200112
ADONA,AR,35.03993,-92.899132
ALEXANDER,AR,34.618588,-92.451217
ALICIA,AR,35.892907,-91.08345
ALIX,AR,35.422002,-93.728784
ALLEENE,AR,33.764823,-94.262198
ALLPORT,AR,34.539866,-91.783886
ALMA,AR,35.492375,-94.213947
ALMYRA,AR,34.405689,-91.410847
ALPENA,AR,36.292748,-93.303607
ALPINE,AR,34.226886,-93.378321
ALTHEIMER,AR,34.327434,-91.847282
ALTUS,AR,35.44956,-93.765258
AMAGON,AR,35.563173,-91.109415
AMITY,AR,34.26619,-93.463423
ANTHONYVILLE,AR,35.039831,-90.340328
ANTOINE,AR,34.034536,-93.421361
APLIN,AR,34.967483,-92.981271
APPLETON,AR,35.410823,-92.875276
ARKADELPHIA,AR,34.12738,-93.070851
ARKANSAS CITY,AR,33.608876,-91.204896
ARMOREL,AR,35.925571,-89.797959
ASH FLAT,AR,36.236559,-91.606512
ASHDOWN,AR,33.674529,-94.126627
ATKINS,AR,35.240863,-92.949643
AUBREY,AR,34.719817,-90.897981
AUGUSTA,AR,35.28655,-91.36086
AUSTIN,AR,35.005912,-91.989609
AVILLA,AR,34.694843,-92.586141
AVOCA,AR,36.394697,-94.06577
BALD KNOB,AR,35.312539,-91.571253
BANKS,AR,33.575796,-92.267101
BARLING,AR,35.331286,-94.275195
BASSETT,AR,35.535577,-90.129434
BATAVIA,AR,36.247852,-93.215771
BATESVILLE,AR,35.768572,-91.622652
BAUXITE,AR,34.554483,-92.505794
BAY,AR,35.746057,-90.552143
BEARDEN,AR,33.727651,-92.618678
BEAVER,AR,36.473994,-93.777335
BEE BRANCH,AR,35.462622,-92.401023
BEEBE,AR,35.072433,-91.901059
BEEDEVILLE,AR,35.429169,-91.110738
BEIRNE,AR,33.888208,-93.206223
BELLA VISTA,AR,36.466641,-94.266317
BELLEFONTE,AR,36.199864,-93.047039
BELLEVILLE,AR,35.09153,-93.445774
BEN LOMOND,AR,33.829113,-94.123319
BENTON,AR,34.577424,-92.572583
BENTONVILLE,AR,36.352662,-94.231181
BERGMAN,AR,36.312786,-93.011221
BERRYVILLE,AR,36.37028,-93.568335
BETHESDA,AR,35.787096,-91.792711
BIG FLAT,AR,36.003394,-92.41022
BIGELOW,AR,34.997795,-92.631175
BIGGERS,AR,36.331361,-90.800701
BIRDSONG,AR,35.461161,-90.259761
BISMARCK,AR,34.321837,-93.178139
BLACK OAK,AR,35.836394,-90.36755
BLACK ROCK,AR,36.106237,-91.10748
BLACK SPRINGS,AR,34.455977,-93.713115
BLEVINS,AR,33.871251,-93.578187
BLUE EYE,AR,36.496667,-93.39771
BLUE MOUNTAIN,AR,35.131796,-93.716666
BLUFF CITY,AR,33.735118,-93.124564
BLYTHEVILLE,AR,35.934066,-89.905133
BOARD CAMP,AR,34.532519,-94.079674
BODCAW,AR,33.56364,-93.393036
BOLES,AR,34.788119,-94.049397
BONANZA,AR,35.231794,-94.416133
BONO,AR,35.911102,-90.800821
BOONEVILLE,AR,35.139329,-93.9175
BOWMAN,AR,35.816835,-90.496228
BRADFORD,AR,35.422004,-91.455232
BRADLEY,AR,33.100106,-93.656895
BRANCH,AR,35.308303,-93.95537
BRIARCLIFF,AR,36.271968,-92.28209
BRINKLEY,AR,34.889781,-91.189819
BROOKLAND,AR,35.900552,-90.578174
BRYANT,AR,34.615059,-92.491338
BUCKNER,AR,33.35727,-93.435556
BUFFALO CITY,AR,36.169075,-92.437942
BULL SHOALS,AR,36.37357,-92.591504
BURDETTE,AR,35.815273,-89.946421
CABOT,AR,34.975106,-92.028288
CADDO GAP,AR,34.402494,-93.617881
CADDO VALLEY,AR,34.180746,-93.084597
CALDWELL,AR,35.074794,-90.809455
CALE,AR,33.627888,-93.232797
CALICO ROCK,AR,36.121965,-92.125913
CALION,AR,33.328406,-92.540187
CAMDEN,AR,33.567672,-92.849064
CAMMACK VILLAGE,AR,34.7808,-92.344976
CAMPBELL STATION,AR,35.667799,-91.253754
CANEHILL,AR,35.913765,-94.397321
CARAWAY,AR,35.760222,-90.322081
CARLISLE,AR,34.795425,-91.740494
CARTHAGE,AR,34.072605,-92.555312
CASA,AR,35.024966,-93.045507
CASH,AR,35.801157,-90.931648
CAULKSVILLE,AR,35.301849,-93.867806
CAVE CITY,AR,35.947801,-91.546977
CAVE SPRINGS,AR,36.274121,-94.223599
CEDARVILLE,AR,35.58397,-94.361897
CENTER POINT,AR,34.031828,-93.951166
CENTER RIDGE,AR,35.380707,-92.575626
CENTERTON,AR,36.355148,-94.297692
CENTERVILLE,AR,35.115702,-93.171461
CENTRAL CITY,AR,35.336374,-94.238044
CHARLESTON,AR,35.294515,-94.04835
CHEROKEE CITY,AR,36.294698,-94.576804
CHEROKEE VILLAGE,AR,36.291321,-91.569368
CHERRY VALLEY,AR,35.388222,-90.771111
CHESTER,AR,35.677772,-94.177828
CHIDESTER,AR,33.701947,-93.023799
CINCINNATI,AR,36.045324,-94.527314
CLARENDON,AR,34.692974,-91.306292
CLARKEDALE,AR,35.297028,-90.21025
CLARKSVILLE,AR,35.453918,-93.481558
CLINTON,AR,35.578981,-92.455735
COAL HILL,AR,35.436892,-93.665193
COLLEGE STATION,AR,34.700535,-92.228432
COLLINS,AR,33.532266,-91.57244
COLT,AR,35.132897,-90.812933
CONCORD,AR,35.66633,-91.860623
CONWAY,AR,35.074404,-92.467004
CORINTH,AR,35.069508,-93.420089
CORNING,AR,36.413682,-90.583609
COTTER,AR,36.281898,-92.520821
COTTON PLANT,AR,35.005918,-91.25205
COVE,AR,34.438983,-94.422321
COY,AR,34.540484,-91.871295
CRAWFORDSVILLE,AR,35.226672,-90.324168
CROSSETT,AR,33.122819,-91.958081
CRYSTAL SPRINGS,AR,34.524828,-93.333623
CUSHMAN,AR,35.865844,-91.778081
DAISY,AR,34.235924,-93.739193
DAMASCUS,AR,35.367092,-92.410712
DANVILLE,AR,35.052457,-93.391199
DARDANELLE,AR,35.226305,-93.165909
DATTO,AR,36.392471,-90.728499
DE QUEEN,AR,34.042245,-94.342133
DE VALLS BLUFF,AR,34.785865,-91.461071
DECATUR,AR,36.348527,-94.458044
DEER,AR,35.828023,-93.219622
DELAPLAINE,AR,36.230409,-90.725667
DELIGHT,AR,34.02953,-93.506555
DELL,AR,35.857166,-90.034076
DENNARD,AR,35.747919,-92.549999
DENNING,AR,35.425153,-93.756758
DERMOTT,AR,33.526206,-91.432296
DES ARC,AR,34.978433,-91.506835
DESHA,AR,35.730455,-91.685579
DEWITT,AR,34.287369,-91.338326
DIAMOND CITY,AR,36.457609,-92.910989
DIAMONDHEAD,AR,34.439572,-92.957986
DIAZ,AR,35.648773,-91.258933
DIERKS,AR,34.119961,-94.017283
DONALDSON,AR,34.234976,-92.919517
DORA,AR,35.462964,-94.429869
DOVER,AR,35.390981,-93.114241
DRASCO,AR,35.633775,-91.941776
DUMAS,AR,33.883372,-91.485632
DYER,AR,35.494367,-94.138805
DYESS,AR,35.589338,-90.213293
EARLE,AR,35.273379,-90.464304
EAST CAMDEN,AR,33.608421,-92.744966
EAST END,AR,34.554505,-92.327475
EDGEMONT,AR,35.600686,-92.196371
EDMONDSON,AR,35.105035,-90.305452
EGYPT,AR,35.867775,-90.945834
EL DORADO,AR,33.218982,-92.664071
EL PASO,AR,35.115298,-92.081189
ELAINE,AR,34.308603,-90.853349
ELKINS,AR,36.017217,-94.023497
ELM SPRINGS,AR,36.206224,-94.237904
EMERSON,AR,33.097328,-93.195976
EMMET,AR,33.722539,-93.466156
ENGLAND,AR,34.545431,-91.967442
ENOLA,AR,35.195907,-92.206581
ETOWAH,AR,35.715758,-90.230682
EUDORA,AR,33.118866,-91.264033
EUREKA SPRINGS,AR,36.410774,-93.744904
EVANSVILLE,AR,35.790635,-94.488844
EVENING SHADE,AR,36.069933,-91.621881
EVERTON,AR,36.15414,-92.909538
FAIR OAKS,AR,35.247988,-91.036016
FAIRFIELD BAY,AR,35.601101,-92.266208
FARGO,AR,34.953995,-91.179744
FARMINGTON,AR,36.036581,-94.252466
FAYETTEVILLE,AR,36.071455,-94.166564
FELSENTHAL,AR,33.060826,-92.148961
FIFTY-SIX,AR,35.96351,-92.233355
FISHER,AR,35.491424,-90.972494
FLIPPIN,AR,36.27732,-92.59353
FLORAL,AR,35.588939,-91.758932
FLOYD,AR,35.198879,-91.96453
FORDYCE,AR,33.818236,-92.416972
FOREMAN,AR,33.719494,-94.397668
FORREST CITY,AR,35.013599,-90.793207
FORT SMITH,AR,35.349276,-94.370883
FOUKE,AR,33.262235,-93.88523
FOUNTAIN HILL,AR,33.357545,-91.851141
FOUNTAIN LAKE,AR,34.609682,-92.920447
FOURCHE,AR,34.993128,-92.618944
FOX,AR,35.784398,-92.299626
FRANKLIN,AR,36.1727,-91.769724
FREDONIA (BISCOE),AR,34.81937,-91.41016
FRIENDSHIP,AR,34.224344,-93.00366
FULTON,AR,33.612565,-93.813795
GAMALIEL,AR,36.45189,-92.236928
GARFIELD,AR,36.45535,-93.97595
GARLAND,AR,33.360958,-93.71417
GARNER,AR,35.142496,-91.779184
GASSVILLE,AR,36.284949,-92.48683
GATEWAY,AR,36.488902,-93.933087
GENOA,AR,33.377487,-93.882415
GENTRY,AR,36.258305,-94.486768
GEORGETOWN,AR,35.126678,-91.453923
GIBSON,AR,34.902228,-92.240817
GILBERT,AR,35.990981,-92.716181
GILLETT,AR,34.119172,-91.379133
GILLHAM,AR,34.168628,-94.312977
GILMORE,AR,35.413994,-90.29558
GLENWOOD,AR,34.328314,-93.527255
GOODWIN,AR,34.940726,-91.003576
GOSHEN,AR,36.102458,-94.001579
GOSNELL,AR,35.964937,-89.968577
GOULD,AR,33.987194,-91.564038
GRADY,AR,34.072492,-91.697637
GRANNIS,AR,34.240165,-94.321995
GRAVETTE,AR,36.428296,-94.368529
GREEN FOREST,AR,36.33471,-93.430962
GREENBRIER,AR,35.228811,-92.383563
GREENLAND,AR,35.996194,-94.19089
GREENWAY,AR,36.340577,-90.222124
GREENWOOD,AR,35.211348,-94.239444
GREERS FERRY,AR,35.574966,-92.165959
GREGORY,AR,35.153332,-91.334241
GRIFFITHVILLE,AR,35.123053,-91.64497
GRUBBS,AR,35.653999,-91.075464
GUION,AR,35.926834,-91.938927
GUM SPRINGS,AR,34.063937,-93.095709
GURDON,AR,33.916032,-93.15391
GUY,AR,35.326067,-92.33756
HACKETT,AR,35.188027,-94.410341
HAGARVILLE,AR,35.515017,-93.332135
HALLEY,AR,33.536255,-91.323651
HAMBURG,AR,33.224755,-91.797247
HAMPTON,AR,33.534763,-92.466607
HARDY,AR,36.319645,-91.481503
HARRELL,AR,33.509869,-92.400061
HARRISBURG,AR,35.563991,-90.721647
HARRISON,AR,36.242592,-93.11765
HARTFORD,AR,35.023433,-94.379406
HARTMAN,AR,35.43525,-93.628245
HASKELL,AR,34.509238,-92.641861
HATFIELD,AR,34.484507,-94.37991
HATTIEVILLE,AR,35.295226,-92.775351
HAVANA,AR,35.109809,-93.526022
HAYNES,AR,34.890933,-90.792662
HAZEN,AR,34.781368,-91.558058
HEBER SPRINGS,AR,35.499554,-92.029339
HECTOR,AR,35.462913,-92.97913
HELENA-WEST HELENA,AR,34.531363,-90.620098
HENDERSON,AR,36.377214,-92.218918
HENSLEY,AR,34.51041,-92.209517
HERMITAGE,AR,33.447372,-92.171455
HICKORY RIDGE,AR,35.402812,-90.994458
HIGDEN,AR,35.566406,-92.20518
HIGGINSON,AR,35.196813,-91.715175
HIGHFILL,AR,36.274375,-94.323862
HIGHLAND,AR,36.269429,-91.519824
HINDSVILLE,AR,36.147719,-93.86488
HOLIDAY ISLAND,AR,36.484211,-93.736832
HOLLAND,AR,35.166012,-92.277049
HOLLY GROVE,AR,34.601497,-91.200255
HOPE,AR,33.668164,-93.588885
HORATIO,AR,33.942739,-94.356201
HORSESHOE BEND,AR,36.218726,-91.738324
HORSESHOE LAKE,AR,34.913753,-90.307722
HOT SPRINGS,AR,34.489442,-93.050254
HOT SPRINGS VILLAGE,AR,34.658069,-92.968643
HOUSTON,AR,35.034879,-92.694525
HOXIE,AR,36.036041,-90.973588
HUGHES,AR,34.948109,-90.471372
HUMNOKE,AR,34.542242,-91.759656
HUMPHREY,AR,34.42237,-91.702454
HUNTER,AR,35.054558,-91.122856
HUNTINGTON,AR,35.08171,-94.266319
HUNTSVILLE,AR,36.098656,-93.733244
HUTTIG,AR,33.04032,-92.179678
IMBODEN,AR,36.199696,-91.177386
INDIAN BAY,AR,34.38712,-91.069561
IVAN,AR,33.901968,-92.433196
JACKSONPORT,AR,35.642177,-91.307914
JACKSONVILLE,AR,34.877908,-92.131475
JASPER,AR,36.012102,-93.1875
JENNETTE,AR,35.158127,-90.418765
JERICHO,AR,35.287677,-90.230466
JEROME,AR,33.397236,-91.470514
JERUSALEM,AR,35.40757,-92.823013
JOHNSON,AR,36.133854,-94.174269
JOINER,AR,35.50739,-90.150706
JONES MILLS,AR,34.444947,-92.901539
JONESBORO,AR,35.819755,-90.679033
JUDSONIA,AR,35.276431,-91.641614
JUNCTION CITY,AR,33.022091,-92.723616
KEISER,AR,35.674224,-90.096848
KENSETT,AR,35.2352,-91.671256
KEO,AR,34.609287,-92.011566
KIBLER,AR,35.425237,-94.236145
KINGSLAND,AR,33.857975,-92.297789
KINGSTON,AR,36.056744,-93.514735
KIRBY,AR,34.254291,-93.654873
KNOBEL,AR,36.319986,-90.602266
KNOXVILLE,AR,35.377537,-93.361839
LACEY,AR,33.450347,-91.849554
LAFE,AR,36.209178,-90.504292
LAGRANGE,AR,34.655757,-90.734742
LAKE CITY,AR,35.81937,-90.453905
LAKE HAMILTON,AR,34.429621,-93.076352
LAKE VIEW,AR,34.42116,-90.813314
LAKE VILLAGE,AR,33.32918,-91.284794
LAKEVIEW,AR,36.373907,-92.538735
LAMAR,AR,35.444425,-93.394675
